"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","xG","xG/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","exG/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Samuel Naud","RW","ROU","18.916","52","6","3","5","9","14","67","8.96","0.12","0.06","0.1","0.17","0.27","1.29","4.32","0.08","587.08","11.29","0.61","0.31","0.51","0.92","1.43","6.85","0.44","16.32","16.58","66.44","47.05","-4.37","64.29","27","15","3","8","37.5","2","10","20.0","1","49","2.04","1","5","20.0"
"","Tristan DeJong","D","MON","18.478","53","2","7","4","9","13","45","4.44","0.04","0.13","0.08","0.17","0.25","0.85","1.27","0.02","856.35","16.16","0.14","0.49","0.28","0.63","0.91","3.15","0.09","17.08","17.36","51.7","46.7","-7.46","48.1","38","41","0","1","0.0","1","1","100.0","1","43","2.33","0","1","0.0"
"","Kyle Havlena","D","CAP","18.251","46","1","8","4","9","13","56","1.79","0.02","0.17","0.09","0.2","0.28","1.22","1.68","0.04","761.49","16.55","0.08","0.63","0.32","0.71","1.02","4.41","0.13","16.73","17.15","55.32","47.36","-3.53","54.55","36","30","0","0","0.0","0","1","0.0","1","55","1.82","1","2","50.0"
"","William Dufour","RW","CHI/ROU","16.63","43","6","3","4","9","13","66","9.09","0.14","0.07","0.09","0.21","0.3","1.53","3.07","0.07","520.89","12.11","0.69","0.35","0.46","1.04","1.5","7.6","0.35","16.27","17.21","60.02","48.12","-2.21","60.53","23","15","3","6","50.0","2","4","50.0","1","56","1.79","2","5","40.0"
"","Liam Peyton","LW","CHA","18.462","49","9","0","3","9","12","70","12.86","0.18","0.0","0.06","0.18","0.24","1.43","8.3","0.17","579.27","11.82","0.93","0.0","0.31","0.93","1.24","7.25","0.86","17.03","17.63","50.88","50.83","-2.45","50.0","21","21","6","22","27.27","3","16","18.75","0","32","0.0","1","4","25.0"
"","Kieran Craig","LW","GAT","17.079","49","4","5","3","9","12","57","7.02","0.08","0.1","0.06","0.18","0.24","1.16","4.86","0.1","591.9","12.08","0.41","0.51","0.3","0.91","1.22","5.78","0.49","17.83","17.23","44.55","49.19","-2.5","43.48","20","26","2","9","22.22","2","9","22.22","0","39","0.0","20","35","57.14"
"","Emile Lauzon","C","VDO","17.35","50","3","6","3","9","12","65","4.62","0.06","0.12","0.06","0.18","0.24","1.3","5.57","0.11","690.03","13.8","0.26","0.52","0.26","0.78","1.04","5.65","0.48","17.55","17.36","36.41","52.75","-23.2","19.44","14","58","1","6","16.67","1","14","7.14","1","45","2.22","306","609","50.25"
"","William Rouleau","C","ROU","17.681","48","3","6","2","9","11","40","7.5","0.06","0.12","0.04","0.19","0.23","0.83","3.13","0.07","490.24","10.21","0.37","0.73","0.24","1.1","1.35","4.9","0.38","15.6","16.37","63.67","45.17","-4.67","65.52","19","10","1","3","33.33","1","8","12.5","1","29","3.45","62","137","45.26"
"","Nicolas Kingsbury-Fournier","RW","MON/BAT/QUE","16.452","50","6","3","0","9","9","30","20.0","0.12","0.06","0.0","0.18","0.18","0.6","2.88","0.06","545.02","10.9","0.66","0.33","0.0","0.99","0.99","3.3","0.32","15.78","17.12","38.93","50.39","-19.85","28.89","13","32","0","6","0.0","3","5","60.0","3","19","15.79","2","4","50.0"
"","Denis Toner","D","HAL","18.982","50","1","7","9","8","17","39","2.56","0.02","0.14","0.18","0.16","0.34","0.78","0.76","0.02","798.03","15.96","0.08","0.53","0.68","0.6","1.28","2.93","0.06","17.04","16.97","65.62","45.77","-1.13","65.28","47","25","0","0","0.0","1","1","100.0","0","38","0.0","0","0","0.0"
"","Walter Flower","D","HAL","19.36","54","5","3","9","8","17","69","7.25","0.09","0.06","0.17","0.15","0.31","1.28","1.77","0.03","983.35","18.21","0.31","0.18","0.55","0.49","1.04","4.21","0.11","17.56","17.78","66.17","49.29","-14.53","55.0","55","45","0","2","0.0","1","2","50.0","4","65","6.15","0","0","0.0"
"","Samuel Desgroseilliers","D","BLB","17.673","53","3","5","9","8","17","64","4.69","0.06","0.09","0.17","0.15","0.32","1.21","2.7","0.05","1067.43","20.14","0.17","0.28","0.51","0.45","0.96","3.6","0.15","17.01","17.89","44.18","52.95","5.0","43.33","52","68","2","4","50.0","0","2","0.0","1","58","1.72","2","2","100.0"
"","Etienne Verrette","D","QUE","19.735","51","3","5","7","8","15","62","4.84","0.06","0.1","0.14","0.16","0.29","1.22","2.44","0.05","990.26","19.42","0.18","0.3","0.42","0.48","0.91","3.76","0.15","17.78","17.99","48.13","53.97","-3.52","44.44","40","50","0","2","0.0","0","2","0.0","3","58","5.17","0","0","0.0"
"","Brock McLeod","C","HAL","19.439","47","4","4","6","8","14","42","9.52","0.09","0.09","0.13","0.17","0.3","0.89","3.88","0.08","520.86","11.08","0.46","0.46","0.69","0.92","1.61","4.84","0.45","16.42","16.83","60.6","46.66","-6.37","61.54","24","15","3","7","42.86","0","11","0.0","1","24","4.17","146","283","51.59"
"","Jaxon Bellamy","D","SHE","17.646","48","4","4","6","8","14","60","6.67","0.08","0.08","0.12","0.17","0.29","1.25","1.15","0.02","793.84","16.54","0.3","0.3","0.45","0.6","1.06","4.53","0.09","16.41","17.52","53.08","47.63","2.93","55.26","42","34","0","0","0.0","0","0","0.0","4","60","6.67","0","0","0.0"
"","Nathan Larose","D","CAP/SNB","17.974","42","2","6","5","8","13","79","2.53","0.05","0.14","0.12","0.19","0.31","1.88","3.82","0.09","800.85","19.07","0.15","0.45","0.37","0.6","0.97","5.92","0.29","16.93","17.4","39.77","53.23","-12.1","27.27","24","64","0","4","0.0","1","6","16.67","1","69","1.45","0","0","0.0"
"","Zachary Beauregard","C","CHA","17.566","54","5","3","5","8","13","52","9.62","0.09","0.06","0.09","0.15","0.24","0.96","5.09","0.09","641.12","11.87","0.47","0.28","0.47","0.75","1.22","4.87","0.48","17.25","17.8","50.92","50.77","-8.02","46.15","24","28","2","8","25.0","1","10","10.0","2","34","5.88","179","439","40.77"
"","Parker Bowman","LW","RIM","19.187","54","3","5","5","8","13","50","6.0","0.06","0.09","0.09","0.15","0.24","0.93","3.1","0.06","549.55","10.18","0.33","0.55","0.55","0.87","1.42","5.46","0.34","16.65","16.8","57.88","48.28","-0.8","61.29","19","12","2","9","22.22","0","3","0.0","1","38","2.63","84","173","48.55"
"","Olivier Crete-Belzile","D","SHE","18.035","54","3","5","3","8","11","71","4.23","0.06","0.09","0.06","0.15","0.2","1.31","2.26","0.04","1003.91","18.59","0.18","0.3","0.18","0.48","0.66","4.24","0.14","17.34","17.92","53.55","53.4","-14.58","40.0","44","66","0","1","0.0","0","2","0.0","3","68","4.41","0","0","0.0"
"","Jerome Gravel","D","VIC","19.053","56","2","6","3","8","11","49","4.08","0.04","0.11","0.05","0.14","0.2","0.88","1.65","0.03","1121.2","20.02","0.11","0.32","0.16","0.43","0.59","2.62","0.09","16.85","17.9","46.15","56.23","-14.55","35.45","39","71","0","1","0.0","2","3","66.67","0","45","0.0","0","0","0.0"
"","Aiden MacIntosh","C","SNB","17.446","40","5","3","2","8","10","22","22.73","0.12","0.07","0.05","0.2","0.25","0.55","1.75","0.04","473.19","11.83","0.63","0.38","0.25","1.01","1.27","2.79","0.22","17.02","17.42","31.14","50.65","-7.78","29.17","14","34","3","6","50.0","1","3","33.33","1","13","7.69","62","143","43.36"
"","Antoine Rochon","LW","BLB","17.553","47","3","5","2","8","10","47","6.38","0.06","0.11","0.04","0.17","0.21","1.0","3.34","0.07","530.27","11.28","0.34","0.57","0.23","0.91","1.13","5.32","0.38","16.31","17.46","39.8","52.31","4.8","46.15","18","21","2","7","28.57","1","7","14.29","0","33","0.0","2","8","25.0"
"","Nathan Ouellet","RW","RIM","18.308","53","5","3","2","8","10","50","10.0","0.09","0.06","0.04","0.15","0.19","0.94","3.57","0.07","579.21","10.93","0.52","0.31","0.21","0.83","1.04","5.18","0.37","17.47","17.17","59.59","51.25","-20.85","43.59","17","22","2","16","12.5","1","5","20.0","2","29","6.9","3","10","30.0"
"","Xavier Labrecque","C","CHI","17.465","35","5","3","2","8","10","29","17.24","0.14","0.09","0.06","0.23","0.29","0.83","2.44","0.07","429.93","12.28","0.7","0.42","0.28","1.12","1.4","4.05","0.34","17.03","17.5","43.98","51.07","-9.5","48.39","15","16","3","8","37.5","2","7","28.57","0","14","0.0","3","9","33.33"
"","Felix Pare","RW","VIC","18.467","53","5","3","1","8","9","63","7.94","0.09","0.06","0.02","0.15","0.17","1.19","2.57","0.05","732.33","13.82","0.41","0.25","0.08","0.66","0.74","5.16","0.21","17.37","17.75","44.0","54.3","-27.41","24.24","16","50","1","4","25.0","0","2","0.0","4","57","7.02","3","24","12.5"
"","Isaiah Gallo-Demetris","RW","VIC","19.521","37","5","3","1","8","9","33","15.15","0.14","0.08","0.03","0.22","0.24","0.89","3.49","0.09","507.96","13.73","0.59","0.35","0.12","0.94","1.06","3.9","0.41","17.28","17.63","43.48","57.18","-9.38","35.56","16","29","3","6","50.0","0","5","0.0","2","22","9.09","308","572","53.85"
"","Samy Pare","C","VIC","16.731","24","6","2","1","8","9","36","16.67","0.25","0.08","0.04","0.33","0.38","1.5","2.93","0.12","311.92","13.0","1.15","0.38","0.19","1.54","1.73","6.92","0.56","18.18","17.41","48.36","54.6","9.83","52.17","12","11","2","8","25.0","2","6","33.33","2","22","9.09","2","3","66.67"
"","James White","LW","SNB","17.972","48","6","2","0","8","8","78","7.69","0.12","0.04","0.0","0.17","0.17","1.62","7.76","0.16","677.39","14.11","0.53","0.18","0.0","0.71","0.71","6.91","0.69","17.3","17.85","31.81","54.57","-6.17","28.21","22","56","3","16","18.75","2","15","13.33","1","47","2.13","8","15","53.33"
"","Jeremy Cote","LW","VIC","19.371","31","4","3","6","7","13","45","8.89","0.13","0.1","0.19","0.23","0.42","1.45","2.91","0.09","417.68","13.47","0.57","0.43","0.86","1.01","1.87","6.46","0.42","17.11","17.24","41.11","49.49","7.62","50.0","18","18","1","6","16.67","0","5","0.0","3","34","8.82","7","15","46.67"
"","Jeremie Jacob","C","SNB","17.38","49","5","2","5","7","12","49","10.2","0.1","0.04","0.1","0.14","0.24","1.0","4.17","0.09","629.05","12.84","0.48","0.19","0.48","0.67","1.14","4.67","0.4","17.58","17.78","33.62","52.63","-2.53","32.35","22","46","1","11","9.09","0","3","0.0","4","35","11.43","95","228","41.67"
"","Julien Anctil","C","SHE","17.446","51","4","3","3","7","10","39","10.26","0.08","0.06","0.06","0.14","0.2","0.76","3.77","0.07","535.37","10.5","0.45","0.34","0.34","0.78","1.12","4.37","0.42","16.19","16.68","50.39","49.4","-10.37","39.47","15","23","4","11","36.36","0","7","0.0","0","21","0.0","228","469","48.61"
"","William Basque","C","GAT","19.434","50","2","5","2","7","9","51","3.92","0.04","0.1","0.04","0.14","0.18","1.02","3.89","0.08","745.8","14.92","0.16","0.4","0.16","0.56","0.72","4.1","0.31","18.89","17.82","45.92","53.3","-25.86","28.05","23","59","1","9","11.11","1","8","12.5","0","34","0.0","256","519","49.33"
"","Miguel Tourigny","D","BLB","16.597","17","4","3","2","7","9","32","12.5","0.24","0.18","0.12","0.41","0.53","1.88","1.38","0.08","361.44","21.26","0.66","0.5","0.33","1.16","1.49","5.31","0.23","15.97","17.85","41.5","54.63","5.36","38.3","18","29","0","0","0.0","1","4","25.0","3","28","10.71","0","0","0.0"
"","Frederic Abraham","RW","BLB/VDO","18.169","47","2","5","1","7","8","41","4.88","0.04","0.11","0.02","0.15","0.17","0.87","3.06","0.07","532.82","11.34","0.23","0.56","0.11","0.79","0.9","4.62","0.34","16.71","16.84","37.09","55.53","-14.43","26.67","12","33","1","8","12.5","0","6","0.0","1","27","3.7","82","206","39.81"
"","Michael Kemp","D","SHE/BLB","20.537","51","2","5","1","7","8","52","3.85","0.04","0.1","0.02","0.14","0.16","1.02","0.89","0.02","959.11","18.81","0.13","0.31","0.06","0.44","0.5","3.25","0.06","17.17","18.07","47.92","54.95","-13.26","34.69","34","64","1","1","100.0","0","1","0.0","1","50","2.0","0","0","0.0"
"","Marc-Antoine Pepin","D","SHE/SHA","17.525","17","1","6","1","7","8","12","8.33","0.06","0.35","0.06","0.41","0.47","0.71","0.5","0.03","303.87","17.87","0.2","1.18","0.2","1.38","1.58","2.37","0.1","16.32","17.22","40.28","48.26","16.27","50.0","16","16","0","1","0.0","0","1","0.0","1","10","10.0","0","0","0.0"
"","Marshall Lessard","RW","VDO","15.987","19","6","1","1","7","8","34","17.65","0.32","0.05","0.05","0.37","0.42","1.79","1.69","0.09","250.77","13.2","1.44","0.24","0.24","1.67","1.91","8.13","0.41","18.23","17.32","38.04","52.13","-1.61","39.13","9","14","2","4","50.0","1","5","20.0","3","25","12.0","2","5","40.0"
"","Thomas Lacombe","C","BLB","17.194","17","4","3","1","7","8","34","11.76","0.24","0.18","0.06","0.41","0.47","2.0","3.38","0.2","248.69","14.63","0.97","0.72","0.24","1.69","1.93","8.2","0.81","17.36","17.75","40.91","52.96","8.22","40.0","12","18","1","7","14.29","0","3","0.0","3","24","12.5","23","66","34.85"
"","Daniil Vertiy","LW","BAT","19.842","32","4","3","0","7","7","68","5.88","0.12","0.09","0.0","0.22","0.22","2.12","5.77","0.18","504.95","15.78","0.48","0.36","0.0","0.83","0.83","8.08","0.69","17.8","17.09","32.35","54.25","-5.67","27.45","14","37","0","6","0.0","1","8","12.5","3","54","5.56","5","21","23.81"
"","Kyle Foreman","LW","MON","17.654","48","2","5","0","7","7","17","11.76","0.04","0.1","0.0","0.15","0.15","0.35","1.3","0.03","481.63","10.03","0.25","0.62","0.0","0.87","0.87","2.12","0.16","17.13","16.67","48.23","48.76","-18.34","38.24","13","21","1","5","20.0","0","0","0.0","1","12","8.33","33","85","38.82"
"","Cole Edwards","RW","CHA","18.344","42","5","2","0","7","7","59","8.47","0.12","0.05","0.0","0.17","0.17","1.4","5.99","0.14","484.61","11.54","0.62","0.25","0.0","0.87","0.87","7.3","0.74","16.65","16.95","50.05","51.99","-20.79","34.29","12","23","2","9","22.22","1","14","7.14","2","36","5.56","28","61","45.9"
"","Tyler Boivin","LW","VIC","17.947","53","2","5","0","7","7","56","3.57","0.04","0.09","0.0","0.13","0.13","1.06","3.29","0.06","555.79","10.49","0.22","0.54","0.0","0.76","0.76","6.05","0.36","17.2","17.09","42.13","56.6","-12.82","33.33","9","18","0","8","0.0","0","2","0.0","2","46","4.35","40","95","42.11"
"","Alexis Arsenault","D","ROU","18.33","54","3","3","10","6","16","73","4.11","0.06","0.06","0.19","0.11","0.3","1.35","3.05","0.06","1033.32","19.14","0.17","0.17","0.58","0.35","0.93","4.24","0.18","17.43","17.48","69.15","49.97","-16.24","57.8","63","46","0","2","0.0","2","4","50.0","1","67","1.49","0","0","0.0"
"","Michal Ivan","D","BAT/DRU","18.826","46","4","2","10","6","16","41","9.76","0.09","0.04","0.22","0.13","0.35","0.89","1.36","0.03","981.75","21.34","0.24","0.12","0.61","0.37","0.98","2.51","0.08","18.26","17.94","46.94","51.44","-7.36","41.6","52","73","0","0","0.0","1","4","25.0","3","37","8.11","0","0","0.0"
"","Felix-Antoine Drolet","D","BAT","18.322","54","2","4","6","6","12","59","3.39","0.04","0.07","0.11","0.11","0.22","1.09","1.91","0.04","1086.88","20.13","0.11","0.22","0.33","0.33","0.66","3.26","0.11","15.88","17.72","33.83","55.02","4.84","33.07","42","85","0","3","0.0","0","2","0.0","2","54","3.7","0","0","0.0"
"","Alexandre Joncas","D","SHE","17.484","37","1","5","6","6","12","31","3.23","0.03","0.14","0.16","0.16","0.32","0.84","0.9","0.02","744.51","20.12","0.08","0.4","0.48","0.48","0.97","2.5","0.07","16.83","17.78","51.76","52.8","-11.04","45.56","41","49","0","1","0.0","0","3","0.0","1","27","3.7","0","0","0.0"
"","Jason Horvath","D","SHA","18.478","46","0","6","4","6","10","53","0.0","0.0","0.13","0.09","0.13","0.22","1.15","1.89","0.04","830.89","18.06","0.0","0.43","0.29","0.43","0.72","3.83","0.14","16.63","17.61","38.35","54.27","-1.32","33.68","32","63","0","0","0.0","0","3","0.0","0","50","0.0","0","0","0.0"
"","Xavier Cormier","C","QUE/SHA","17.295","48","3","3","4","6","10","32","9.38","0.06","0.06","0.08","0.12","0.21","0.67","2.39","0.05","594.24","12.38","0.3","0.3","0.4","0.61","1.01","3.23","0.24","16.95","17.47","41.75","53.73","-15.67","33.33","18","36","2","6","33.33","1","6","16.67","0","20","0.0","143","299","47.83"
"","Vincent Tremblay-Lapalme","RW","CHI","19.505","42","0","6","3","6","9","48","0.0","0.0","0.14","0.07","0.14","0.21","1.14","4.64","0.11","564.22","13.43","0.0","0.64","0.32","0.64","0.96","5.1","0.49","17.29","17.64","45.08","55.73","-19.84","35.42","17","31","0","10","0.0","0","6","0.0","0","32","0.0","191","365","52.33"
"","Roddie Sandilands","D","CAP/SHA","19.256","48","2","4","3","6","9","39","5.13","0.04","0.08","0.06","0.12","0.19","0.81","1.0","0.02","891.49","18.57","0.13","0.27","0.2","0.4","0.61","2.62","0.07","16.74","18.16","38.88","54.95","-14.63","27.88","29","75","1","1","100.0","0","0","0.0","1","38","2.63","0","0","0.0"
"","Alex DeGagne","D","SHA","18.582","49","2","4","3","6","9","45","4.44","0.04","0.08","0.06","0.12","0.18","0.92","1.14","0.02","899.48","18.36","0.13","0.27","0.2","0.4","0.6","3.0","0.08","16.37","18.07","36.24","54.04","-4.88","32.71","35","72","1","1","100.0","0","1","0.0","1","43","2.33","0","0","0.0"
"","Yan-Cedric Gaudreault","RW","BAT","18.579","30","5","1","3","6","9","52","9.62","0.17","0.03","0.1","0.2","0.3","1.73","3.96","0.13","458.76","15.29","0.65","0.13","0.39","0.78","1.18","6.8","0.52","16.28","17.32","34.44","51.31","0.46","29.63","16","38","4","8","50.0","1","4","25.0","0","40","0.0","87","202","43.07"
"","Ostap Safin","RW","HAL","19.592","10","2","4","3","6","9","15","13.33","0.2","0.4","0.3","0.6","0.9","1.5","0.83","0.08","155.79","15.58","0.77","1.54","1.16","2.31","3.47","5.78","0.32","18.59","17.82","64.9","42.92","-2.15","63.16","12","7","0","0","0.0","0","2","0.0","2","13","15.38","0","0","0.0"
"","Frederyck Janvier","C","RIM","16.019","24","3","3","2","6","8","37","8.11","0.12","0.12","0.08","0.25","0.33","1.54","3.1","0.13","290.31","12.1","0.62","0.62","0.41","1.24","1.65","7.65","0.64","16.69","16.51","61.72","50.01","15.58","73.91","17","6","1","6","16.67","1","4","25.0","1","27","3.7","1","3","33.33"
"","Brendan St-Louis","D","BAC","18.021","30","3","3","2","6","8","12","25.0","0.1","0.1","0.07","0.2","0.27","0.4","0.69","0.02","380.55","12.68","0.47","0.47","0.32","0.95","1.26","1.89","0.11","17.94","16.72","64.13","43.98","0.68","66.67","18","9","0","1","0.0","1","2","50.0","2","9","22.22","0","0","0.0"
"","Mathieu Gagnon","C","ROU","17.377","39","3","3","1","6","7","22","13.64","0.08","0.08","0.03","0.15","0.18","0.56","1.52","0.04","401.52","10.3","0.45","0.45","0.15","0.9","1.05","3.29","0.23","14.59","16.68","64.16","42.14","-15.63","52.0","13","12","1","1","100.0","0","5","0.0","2","16","12.5","138","288","47.92"
"","Darick Louis-Jean","D","GAT","17.772","51","1","5","1","6","7","43","2.33","0.02","0.1","0.02","0.12","0.14","0.84","1.09","0.02","782.85","15.35","0.08","0.38","0.08","0.46","0.54","3.3","0.08","16.3","17.48","47.49","52.5","-13.03","35.59","21","38","0","2","0.0","0","0","0.0","1","41","2.44","0","0","0.0"
"","Alexandre Pellerin","RW","GAT","17.164","47","2","4","1","6","7","42","4.76","0.04","0.09","0.02","0.13","0.15","0.89","1.99","0.04","510.51","10.86","0.24","0.47","0.12","0.71","0.82","4.94","0.23","18.18","17.97","44.33","54.02","-17.94","27.27","9","24","1","6","16.67","0","7","0.0","1","29","3.45","4","8","50.0"
"","Samuel Dickner","LW","QUE","18.766","29","3","3","1","6","7","34","8.82","0.1","0.1","0.03","0.21","0.24","1.17","2.84","0.1","435.27","15.01","0.41","0.41","0.14","0.83","0.96","4.69","0.39","18.22","17.77","47.57","53.74","-16.22","32.56","14","29","0","4","0.0","1","8","12.5","2","22","9.09","0","1","0.0"
"","Connor LePage","LW","GAT","16.989","33","5","1","1","6","7","27","18.52","0.15","0.03","0.03","0.18","0.21","0.82","3.13","0.09","317.09","9.61","0.95","0.19","0.19","1.14","1.32","5.11","0.59","19.45","17.75","47.09","55.37","20.07","64.29","9","5","3","7","42.86","2","4","50.0","0","16","0.0","8","18","44.44"
"","Logan Chisholm","LW","BAT","17.104","17","2","3","7","5","12","28","7.14","0.12","0.18","0.41","0.29","0.71","1.65","2.77","0.16","302.37","17.79","0.4","0.6","1.39","0.99","2.38","5.56","0.55","19.49","17.86","32.62","49.14","10.6","42.11","16","22","2","6","33.33","0","7","0.0","0","15","0.0","44","120","36.67"
"","Jeremy Jacques","D","SHE","17.561","44","1","4","7","5","12","37","2.7","0.02","0.09","0.16","0.11","0.27","0.84","1.27","0.03","753.63","17.13","0.08","0.32","0.56","0.4","0.96","2.95","0.1","16.71","17.61","52.99","51.8","-3.22","48.75","39","41","1","1","100.0","0","1","0.0","0","35","0.0","0","0","0.0"
"","Alexis Sansfacon","D","BAT/HAL","19.521","53","1","4","4","5","9","55","1.82","0.02","0.08","0.08","0.09","0.17","1.04","2.07","0.04","922.46","17.4","0.07","0.26","0.26","0.33","0.59","3.58","0.13","16.29","17.27","38.85","49.66","-13.58","32.22","29","61","1","2","50.0","0","2","0.0","0","51","0.0","0","0","0.0"
"","Tristan Pelletier","LW","CHI","17.427","42","3","2","4","5","9","49","6.12","0.07","0.05","0.1","0.12","0.21","1.17","2.45","0.06","480.57","11.44","0.37","0.25","0.5","0.62","1.12","6.12","0.31","17.34","17.72","45.55","53.4","-9.16","40.62","13","19","2","7","28.57","0","2","0.0","1","40","2.5","0","4","0.0"
"","Jasper Rannisto","D","BLB","17.796","40","1","4","4","5","9","36","2.78","0.03","0.1","0.1","0.12","0.23","0.9","1.01","0.03","739.33","18.48","0.08","0.32","0.32","0.41","0.73","2.92","0.08","16.82","17.67","43.95","54.23","-7.3","36.25","29","51","1","2","50.0","0","0","0.0","0","34","0.0","0","0","0.0"
"","Xavier Fortin","LW","CHA","16.603","47","2","3","4","5","9","51","3.92","0.04","0.06","0.09","0.11","0.19","1.09","4.14","0.09","522.16","11.11","0.23","0.34","0.46","0.57","1.03","5.86","0.48","17.0","16.66","50.26","47.41","-5.13","48.57","17","18","2","9","22.22","0","9","0.0","0","33","0.0","63","144","43.75"
"","Jocktan Chainey","D","HAL","19.02","27","1","4","4","5","9","42","2.38","0.04","0.15","0.15","0.19","0.33","1.56","1.92","0.07","490.06","18.15","0.12","0.49","0.49","0.61","1.1","5.14","0.23","17.61","17.82","65.59","51.98","-9.65","54.35","25","21","0","0","0.0","1","3","33.33","0","39","0.0","0","0","0.0"
"","Blake Richardson","C","BLB","17.139","21","1","4","4","5","9","28","3.57","0.05","0.19","0.19","0.24","0.43","1.33","2.38","0.11","307.83","14.66","0.19","0.78","0.78","0.97","1.75","5.46","0.46","16.21","17.42","41.38","52.62","6.39","40.0","16","24","0","6","0.0","1","3","33.33","0","19","0.0","80","171","46.78"
"","Sacha Roy","D","BAC","19.447","52","2","3","3","5","8","40","5.0","0.04","0.06","0.06","0.1","0.15","0.77","1.19","0.02","723.04","13.9","0.17","0.25","0.25","0.41","0.66","3.32","0.1","17.46","17.3","60.6","50.66","0.38","60.38","32","21","0","0","0.0","0","6","0.0","2","34","5.88","0","1","0.0"
"","Gabriel Belley-Pelletier","D","SHA","17.295","37","3","2","3","5","8","35","8.57","0.08","0.05","0.08","0.14","0.22","0.95","0.79","0.02","673.98","18.22","0.27","0.18","0.27","0.45","0.71","3.12","0.07","16.62","17.27","38.11","53.88","9.46","37.18","29","49","0","0","0.0","0","1","0.0","3","34","8.82","0","0","0.0"
"","Jacob Stewart","C","MON","17.339","46","5","0","2","5","7","30","16.67","0.11","0.0","0.04","0.11","0.15","0.65","3.56","0.08","451.49","9.82","0.66","0.0","0.27","0.66","0.93","3.99","0.47","16.48","16.33","45.86","49.48","-10.49","42.31","11","15","3","12","25.0","1","9","11.11","1","9","11.11","158","330","47.88"
"","Michael Pellerin","D","CHI","17.254","38","4","1","2","5","7","46","8.7","0.11","0.03","0.05","0.13","0.18","1.21","1.11","0.03","630.08","16.58","0.38","0.1","0.19","0.48","0.67","4.38","0.11","16.83","16.72","50.84","50.11","-17.76","35.42","17","31","0","0","0.0","1","1","100.0","3","45","6.67","0","0","0.0"
"","Edouard Ouellet","RW","VIC","18.67","40","2","3","2","5","7","56","3.57","0.05","0.07","0.05","0.12","0.17","1.4","3.28","0.08","541.45","13.54","0.22","0.33","0.22","0.55","0.78","6.21","0.36","17.2","17.61","42.15","58.49","-23.37","23.26","10","33","2","6","33.33","0","9","0.0","0","41","0.0","8","32","25.0"
"","Cole Fraser","LW","BLB","17.64","44","3","2","2","5","7","36","8.33","0.07","0.05","0.05","0.11","0.16","0.82","2.86","0.06","483.93","11.0","0.37","0.25","0.25","0.62","0.87","4.46","0.35","16.54","17.66","41.07","56.35","-11.28","27.78","10","26","1","5","20.0","0","4","0.0","2","27","7.41","3","8","37.5"
"","Liam Kidney","LW","CAP","17.161","22","2","3","1","5","6","22","9.09","0.09","0.14","0.05","0.23","0.27","1.0","1.61","0.07","239.68","10.89","0.5","0.75","0.25","1.25","1.5","5.51","0.4","16.91","16.68","54.33","36.76","-7.53","52.94","9","8","0","5","0.0","1","2","50.0","1","15","6.67","4","9","44.44"
"","Ludovic Soucy","C","RIM","17.482","37","2","3","1","5","6","17","11.76","0.05","0.08","0.03","0.14","0.16","0.46","1.33","0.04","367.19","9.92","0.33","0.49","0.16","0.82","0.98","2.78","0.22","15.77","17.08","55.7","49.1","-14.5","52.17","12","11","1","2","50.0","0","3","0.0","1","12","8.33","127","257","49.42"
"","Alexandre David","C","BAT","16.657","37","2","3","0","5","5","15","13.33","0.05","0.08","0.0","0.14","0.14","0.41","1.0","0.03","404.61","10.94","0.3","0.44","0.0","0.74","0.74","2.22","0.15","16.68","17.57","32.31","55.31","-5.31","24.24","8","25","1","2","50.0","0","1","0.0","1","12","8.33","61","174","35.06"
"","Jeremie Rainville","C","SHE","17.61","25","2","3","0","5","5","18","11.11","0.08","0.12","0.0","0.2","0.2","0.72","1.39","0.06","231.75","9.27","0.52","0.78","0.0","1.29","1.29","4.66","0.36","15.0","16.16","47.57","44.32","1.63","50.0","5","5","1","3","33.33","1","2","50.0","0","13","0.0","3","4","75.0"
"","Anderson MacDonald","LW","MON/BAT","18.333","21","4","1","0","5","5","36","11.11","0.19","0.05","0.0","0.24","0.24","1.71","4.13","0.2","299.49","14.26","0.8","0.2","0.0","1.0","1.0","7.21","0.83","16.52","17.72","34.88","53.56","-4.3","29.03","9","22","0","2","0.0","3","11","27.27","1","23","4.35","16","42","38.1"
"","Jacob Neveu","D","ROU","20.674","57","1","3","11","4","15","63","1.59","0.02","0.05","0.19","0.07","0.26","1.11","1.94","0.03","1073.61","18.84","0.06","0.17","0.61","0.22","0.84","3.52","0.11","17.26","17.64","68.48","49.55","-15.21","58.56","65","46","0","3","0.0","1","4","25.0","0","56","0.0","0","0","0.0"
