,Stat 1,Stat 2,Stat 3,Stat 4,Cluster,Slope,R-Squared
1506,G,A2,Sh%,HD Sh%,2,-0.018,0.001
1507,G,A2,Sh%,HD Sh%,3,-0.018,0.001
1544,G,A2,G/GP,A1/GP,0,-0.019,0.001
1545,G,A2,G/GP,A1/GP,1,-0.019,0.001
1546,G,A2,G/GP,A1/GP,2,-0.019,0.001
1547,G,A2,G/GP,A1/GP,3,-0.019,0.001
2704,G,P1,A2/GP,P1/GP,0,-0.021,0.001
2705,G,P1,A2/GP,P1/GP,1,-0.021,0.001
2706,G,P1,A2/GP,P1/GP,2,-0.021,0.001
2707,G,P1,A2/GP,P1/GP,3,-0.021,0.001
360,G,A1,Sh%,G/GP,0,-0.024,0.001
361,G,A1,Sh%,G/GP,1,-0.024,0.001
362,G,A1,Sh%,G/GP,2,-0.024,0.001
363,G,A1,Sh%,G/GP,3,-0.024,0.001
1776,G,A2,P1/GP,HD G,0,-0.024,0.001
1777,G,A2,P1/GP,HD G,1,-0.024,0.001
1778,G,A2,P1/GP,HD G,2,-0.024,0.001
1779,G,A2,P1/GP,HD G,3,-0.024,0.001
1780,G,A2,P1/GP,HD Sh,0,-0.024,0.001
1781,G,A2,P1/GP,HD Sh,1,-0.024,0.001
1782,G,A2,P1/GP,HD Sh,2,-0.024,0.001
1783,G,A2,P1/GP,HD Sh,3,-0.024,0.001
1788,G,A2,P1/GP,MD G,0,-0.024,0.001
1789,G,A2,P1/GP,MD G,1,-0.024,0.001
1790,G,A2,P1/GP,MD G,2,-0.024,0.001
1791,G,A2,P1/GP,MD G,3,-0.024,0.001
1792,G,A2,P1/GP,MD Sh,0,-0.024,0.001
1793,G,A2,P1/GP,MD Sh,1,-0.024,0.001
1794,G,A2,P1/GP,MD Sh,2,-0.024,0.001
1795,G,A2,P1/GP,MD Sh,3,-0.024,0.001
1800,G,A2,P1/GP,LD G,0,-0.024,0.001
1801,G,A2,P1/GP,LD G,1,-0.024,0.001
1802,G,A2,P1/GP,LD G,2,-0.024,0.001
1803,G,A2,P1/GP,LD G,3,-0.024,0.001
1804,G,A2,P1/GP,LD Sh,0,-0.024,0.001
1805,G,A2,P1/GP,LD Sh,1,-0.024,0.001
1806,G,A2,P1/GP,LD Sh,2,-0.024,0.001
1807,G,A2,P1/GP,LD Sh,3,-0.024,0.001
2500,G,P1,Sh%,xG,0,0.014,0.0
2501,G,P1,Sh%,xG,1,0.014,0.0
2502,G,P1,Sh%,xG,2,0.014,0.0
2503,G,P1,Sh%,xG,3,0.014,0.0
2772,G,P1,P1/GP,P/GP,0,0.009,0.0
2773,G,P1,P1/GP,P/GP,1,0.009,0.0
2774,G,P1,P1/GP,P/GP,2,0.009,0.0
2775,G,P1,P1/GP,P/GP,3,0.009,0.0
184,G,A1,P1,FOW%,0,0.008,0.0
185,G,A1,P1,FOW%,1,0.008,0.0
186,G,A1,P1,FOW%,2,0.008,0.0
187,G,A1,P1,FOW%,3,0.008,0.0
512,G,A1,G/GP,FOW%,0,0.008,0.0
513,G,A1,G/GP,FOW%,1,0.008,0.0
514,G,A1,G/GP,FOW%,2,0.008,0.0
515,G,A1,G/GP,FOW%,3,0.008,0.0
1568,G,A2,G/GP,xG/GP,0,0.005,0.0
1569,G,A2,G/GP,xG/GP,1,0.005,0.0
1570,G,A2,G/GP,xG/GP,2,0.005,0.0
1571,G,A2,G/GP,xG/GP,3,0.005,0.0
2840,G,P1,P/GP,xG,0,0.001,0.0
2841,G,P1,P/GP,xG,1,0.001,0.0
2842,G,P1,P/GP,xG,2,0.001,0.0
2843,G,P1,P/GP,xG,3,0.001,0.0
1316,G,A2,P,P/GP,0,-0.003,0.0
1317,G,A2,P,P/GP,1,-0.003,0.0
1318,G,A2,P,P/GP,2,-0.003,0.0
1319,G,A2,P,P/GP,3,-0.003,0.0
3004,G,P1,xG/GP,HD G,0,-0.006,0.0
3005,G,P1,xG/GP,HD G,1,-0.006,0.0
3006,G,P1,xG/GP,HD G,2,-0.006,0.0
3007,G,P1,xG/GP,HD G,3,-0.006,0.0
3008,G,P1,xG/GP,HD Sh,0,-0.006,0.0
3009,G,P1,xG/GP,HD Sh,1,-0.006,0.0
3010,G,P1,xG/GP,HD Sh,2,-0.006,0.0
3011,G,P1,xG/GP,HD Sh,3,-0.006,0.0
3016,G,P1,xG/GP,MD G,0,-0.006,0.0
3017,G,P1,xG/GP,MD G,1,-0.006,0.0
3018,G,P1,xG/GP,MD G,2,-0.006,0.0
3019,G,P1,xG/GP,MD G,3,-0.006,0.0
3020,G,P1,xG/GP,MD Sh,0,-0.006,0.0
3021,G,P1,xG/GP,MD Sh,1,-0.006,0.0
3022,G,P1,xG/GP,MD Sh,2,-0.006,0.0
3023,G,P1,xG/GP,MD Sh,3,-0.006,0.0
3028,G,P1,xG/GP,LD G,0,-0.006,0.0
3029,G,P1,xG/GP,LD G,1,-0.006,0.0
3030,G,P1,xG/GP,LD G,2,-0.006,0.0
3031,G,P1,xG/GP,LD G,3,-0.006,0.0
3032,G,P1,xG/GP,LD Sh,0,-0.006,0.0
3033,G,P1,xG/GP,LD Sh,1,-0.006,0.0
3034,G,P1,xG/GP,LD Sh,2,-0.006,0.0
3035,G,P1,xG/GP,LD Sh,3,-0.006,0.0
36,G,A1,A2,Sh/GP,0,-0.007,0.0
37,G,A1,A2,Sh/GP,1,-0.007,0.0
38,G,A1,A2,Sh/GP,2,-0.007,0.0
39,G,A1,A2,Sh/GP,3,-0.007,0.0
